Datetime,PSAR_Indicator,PSAR_Val,SMBA_Indicator,SMBA_period1,SMBA_period2,OLS_Indicator,OLS_Val
2013-07-24 12:15:00,1,1.0116329125206152,1,1.0295174903145368,1.0223886016342372,1,0.0013365453493859422
2013-07-24 12:45:00,1,1.012862140541469,1,1.0316037239298093,1.0240595111922823,1,0.001710513018622677
2013-07-24 13:15:00,1,1.0140421994414888,1,1.0344599316618743,1.0262741230803232,1,0.0021695363753001565
2013-07-24 13:45:00,1,1.0160288245581321,1,1.036731897020989,1.0283240939053482,1,0.0025322557380456465
2013-07-24 14:15:00,1,1.018542888783656,1,1.0387866240887864,1.0302155033652474,1,0.0027988251932494347
2013-07-24 14:45:00,1,1.0217921594140456,1,1.041122268187402,1.0324406071890773,1,0.0029214779599212436
2013-07-24 15:15:00,1,1.0255343503169865,1,1.0416583699823496,1.0337688759530006,1,0.002458140184315594
2013-07-25 09:45:00,1,1.0288274783115745,1,1.03984119402791,1.0337719538791181,1,0.001661513546510061
2013-07-25 10:15:00,-1,1.0529770836052197,1,1.0387946037960236,1.0339763226013838,1,0.0009191253180870415
2013-07-25 10:45:00,-1,1.0525361499907624,1,1.0384239935956372,1.034427404689182,1,0.00028197809423290577
2013-07-25 11:15:00,-1,1.0521040350485942,1,1.0401725795987533,1.035918686241636,1,0.00043868395315906913
2013-07-25 11:45:00,-1,1.0516805624052694,1,1.039248745271801,1.0358907598175753,1,0.0003308234799552295
2013-07-25 12:15:00,-1,1.051265559214811,1,1.0386711746630517,1.035910178314292,1,0.00012234459389122153
2013-07-25 12:45:00,-1,1.050858856088162,1,1.0380390463151636,1.0358339612661556,-1,-0.00026949709661933737
2013-07-25 13:15:00,-1,1.0504602870240458,1,1.0376163231910587,1.0357846218275888,-1,-0.0006049431682833038
2013-07-25 13:45:00,-1,1.050069689341212,1,1.0344260318405905,1.0342731276907162,-1,-0.0013066525896694627
2013-07-25 14:15:00,-1,1.0488985625036111,-1,1.0323194586511786,1.0331162570758017,-1,-0.0017008055760343746
2013-07-25 14:45:00,-1,1.0477742807395143,-1,1.0307210667948392,1.0320958691535977,-1,-0.001868451568671215
2013-07-25 15:15:00,-1,1.0466949702459813,-1,1.0280862884695752,1.030483708709475,-1,-0.0021151438795274503
2013-07-26 09:45:00,-1,1.0445220754609967,-1,1.0281437345080031,1.0302068665484514,-1,-0.001905101848281657
2013-07-26 10:15:00,1,1.010480057162904,-1,1.030493174429396,1.0312340144176122,-1,-0.001158662630633692
2013-07-26 10:45:00,1,1.0111635044458325,1,1.0316599129106436,1.0316068639406184,-1,-0.0006893481856464718
2013-07-26 11:15:00,1,1.0118332827831025,1,1.033470129267765,1.0324728463303718,-1,-0.0004246179159125951
2013-07-26 11:45:00,1,1.012489665553627,1,1.0357383009181869,1.0336085551323009,-1,-2.7273677909292867e-05
2013-07-26 12:15:00,1,1.0138272902754175,1,1.0369783667848738,1.0343858873902432,1,0.00032582174546656853
